,slug,#,name,symbol,marketcap,price,totalsupply,volume,change1h,change24h,change7d,more-options
1373,aware,"
1374
",AWR,AWR,,0.0293576,"
?
*
",1309600.0,0.74%,5.04%,-14.02%,Add to Watchlist
1374,united-bitcoin,"
1375
",UBTC,UBTC,,10.3096,,1249520.0,1.09%,-3.39%,-17.22%,Add to Watchlist
1375,influence-chain,"
1376
",INC,INC,,0.306825,,1090440.0,-0.44%,-15.07%,-43.43%,Add to Watchlist
1376,plancoin,"
1377
",PLAN,PLAN,,0.257238,,1071040.0,-0.15%,16.37%,-20.23%,Add to Watchlist
1377,topchain,"
1378
",TOPC,TOPC,,0.0277307,,1061240.0,-0.15%,-7.52%,-32.21%,Add to Watchlist
1378,dragon-coins,"
1379
",DRG,DRG,,0.537849,,1022320.0,0.13%,-19.45%,11.19%,Add to Watchlist
1379,mytoken,"
1380
",MT,MT,,0.0234294,,1017150.0,-0.85%,-8.24%,-30.17%,Add to Watchlist
1380,nexty,"
1381
",NTY,NTY,,0.000272997,,986701.0,4.09%,29.88%,47.51%,Add to Watchlist
1381,ofcoin,"
1382
",OF,OF,,0.00115419,,867194.0,1.04%,-2.11%,-21.86%,Add to Watchlist
1382,valuechain,"
1383
",VLC,VLC,,0.0610229,"
?
*
",860389.0,-0.12%,-5.56%,-19.24%,Add to Watchlist
1383,freyrchain,"
1384
",FREC,FREC,,0.0148973,,847908.0,2.27%,-5.05%,-23.10%,Add to Watchlist
1384,tezos,"
1385
",XTZ,XTZ,,4.31511,"
?
*
",776896.0,0.02%,-3.21%,-9.55%,Add to Watchlist
1385,fargocoin,"
1386
",FRGC,FRGC,,4.16884,,754979.0,0.00%,-42.67%,-45.88%,Add to Watchlist
1386,fairgame,"
1387
",FAIR,FAIR,,0.0282269,"
?
*
",726052.0,6.35%,-10.99%,-35.19%,Add to Watchlist
1387,dignity,"
1388
",DIG,DIG,,0.122793,,711128.0,-6.47%,-18.37%,4.67%,Add to Watchlist
1388,gems-protocol,"
1389
",GEM,GEM,,0.0119759,,672850.0,0.25%,-6.52%,-34.41%,Add to Watchlist
1389,bitcoinx,"
1390
",BCX,BCX,,0.017758,,646514.0,-3.30%,-3.82%,-14.86%,Add to Watchlist
1390,monero-classic,"
1391
",XMC,XMC,,5.81873,,640215.0,-1.16%,-7.09%,-30.07%,Add to Watchlist
1391,lightning-bitcoin,"
1392
",LBTC,LBTC,,30.8732,,588850.0,-0.77%,-7.37%,-39.11%,Add to Watchlist
1392,lightchain,"
1393
",LIGHT,LIGHT,,0.00114727,,489663.0,-1.49%,-3.12%,-33.59%,Add to Watchlist
1393,terranova,"
 1394
",TER,TER,,4.13665,,483557.0,-13.19%,2.09%,-33.80%,Add to Watchlist
1394,show,"
1395
",SHOW,SHOW,,0.00426579,"
?
*
",483467.0,1.68%,-4.46%,-23.80%,Add to Watchlist
1395,crowd-machine,"
1396
",CMCT,CMCT,,0.0487136,,481754.0,-0.39%,0.28%,-1.73%,Add to Watchlist
1396,filecoin,"
1397
",FIL,FIL,,8.53589,"
?
",466815.0,-0.29%,-7.99%,-26.16%,Add to Watchlist
1397,exchange-union,"
1398
",XUC,XUC,,5.7255,,465364.0,0.18%,-0.67%,-5.74%,Add to Watchlist
1398,tokia,"
1399
",TKA,TKA,,0.134835,,417186.0,0.76%,-9.46%,?,Add to Watchlist
1399,insurchain,"
1400
",INSUR,INSUR,,0.00164034,,393318.0,3.74%,3.88%,-22.24%,Add to Watchlist
1400,loopring-neo,"
1401
",LRN,LRN,,1.13495,,383283.0,1.53%,-3.94%,-36.64%,Add to Watchlist
1401,halalchain,"
1402
",HLC,HLC,,0.106906,,381627.0,-1.98%,-11.70%,-38.79%,Add to Watchlist
1402,ipchain,"
1403
",IPC,IPC,,0.772494,,375195.0,-0.07%,-5.08%,-25.20%,Add to Watchlist
1403,switcheo,"
1404
",SWTH,SWTH,,0.0308213,,354432.0,0.45%,-4.90%,-42.24%,Add to Watchlist
1404,pressone,"
1405
",PRS,PRS,,0.275155,"
?
*
",342481.0,0.84%,4.58%,8.24%,Add to Watchlist
1405,unlimitedip,"
1406
",UIP,UIP,,0.0294639,,312396.0,-0.11%,-3.72%,-8.21%,Add to Watchlist
1406,read,"
1407
",READ,READ,,0.0140884,,292236.0,-1.44%,-9.13%,-29.28%,Add to Watchlist
1407,key,"
1408
",KEY,KEY,,0.00807854,,252828.0,-1.10%,-10.75%,-33.92%,Add to Watchlist
1408,bezant,"
1409
",BZNT,BZNT,,0.133833,,243157.0,-0.23%,-1.07%,-20.94%,Add to Watchlist
1409,rublix,"
1410
",RBLX,RBLX,,0.307747,,226092.0,0.16%,-9.16%,-19.63%,Add to Watchlist
1410,bigone-token,"
1411
",BIG,BIG,,1.90211,,225966.0,-0.24%,-8.75%,12.13%,Add to Watchlist
1411,global-social-chain,"
1412
",GSC,GSC,,0.11133,,216183.0,4.50%,-2.58%,-45.25%,Add to Watchlist
1412,stockchain,"
1413
",SCC,SCC,,0.00479106,,213178.0,1.16%,0.87%,-17.53%,Add to Watchlist
1413,electronic-pk-chain,"
1414
",EPC,EPC,,0.0840853,"
?
*
",201552.0,-0.41%,-4.75%,-22.16%,Add to Watchlist
1414,invacio,"
1415
",INV,INV,,0.120473,,200528.0,1.11%,-4.17%,?,Add to Watchlist
1415,infinity-economics,"
1416
",XIN,XIN,,0.00674278,,184759.0,2.35%,-4.07%,-16.17%,Add to Watchlist
1416,cybereits,"
1417
",CRE,CRE,,0.022772,,150183.0,4.21%,-1.94%,-20.27%,Add to Watchlist
1417,weth,"
1418
",WETH,WETH,,539.877,"
?
*
",144912.0,1.69%,-1.64%,-24.03%,Add to Watchlist
1418,investdigital,"
1419
",IDT,IDT,,0.0354204,"
?
*
",119628.0,2.45%,-3.33%,-21.76%,Add to Watchlist
1419,comsa-eth,"
1420
",CMS,CMS,,0.469492,,108927.0,0.37%,-4.37%,-17.04%,Add to Watchlist
1420,gincoin,"
1421
",GIN,GIN,,7.52313,,108579.0,3.83%,2.54%,?,Add to Watchlist
1421,rhenium,"
1422
",XRH,XRH,,0.309393,,105335.0,6.12%,-14.00%,?,Add to Watchlist
1422,starcointv,"
1423
",KST,KST,,0.0270538,,91407.7,-2.25%,-3.26%,-20.75%,Add to Watchlist
1423,loki,"
1424
",LOKI,LOKI,,0.724594,,80096.1,-0.06%,-1.55%,-11.33%,Add to Watchlist
1424,aidos-kuneen,"
1425
",ADK,ADK,,18.2596,,78900.2,2.15%,-3.03%,11.51%,Add to Watchlist
1425,curriculum-vitae,"
1426
",CVH,CVH,,0.0134893,,69282.1,0.01%,-3.61%,-28.39%,Add to Watchlist
1426,xyo-network,"
1427
",XYO,XYO,,0.00380507,,67124.7,1.87%,-9.72%,?,Add to Watchlist
1427,cfun,"
1428
",CFUN,CFUN,,0.00805505,,66397.6,-5.20%,-2.22%,-9.95%,Add to Watchlist
1428,animation-vision-cash,"
1429
",AVH,AVH,,0.00751492,,64937.6,-2.10%,-5.18%,-38.38%,Add to Watchlist
1429,richcoin,"
1430
",RICHX,RICHX,,0.00506608,,63572.3,-3.31%,28.01%,?,Add to Watchlist
1430,comsa-xem,"
1431
",CMS,CMS,,0.484367,"
?
*
",62726.8,0.09%,-2.01%,-15.25%,Add to Watchlist
1431,dascoin,"
1432
",DASC,DASC,,0.151871,,61978.0,0.28%,-1.31%,-14.18%,Add to Watchlist
1432,sphre-air,"
1433
",XID,XID,,0.0934536,,60715.1,0.19%,-9.42%,-18.01%,Add to Watchlist
1433,bitcoin-interest,"
1434
",BCI,BCI,,4.80826,,53551.9,0.70%,0.43%,-23.64%,Add to Watchlist
1434,pixie-coin,"
1435
",PXC,PXC,,0.00302746,,53039.3,1.93%,0.61%,-26.36%,Add to Watchlist
1435,qube,"
1436
",QUBE,QUBE,,0.0235261,"
?
*
",50304.4,3.86%,-11.26%,-34.79%,Add to Watchlist
1436,blockcdn,"
1437
",BCDN,BCDN,,0.0211145,,39799.8,-1.62%,-15.85%,-30.52%,Add to Watchlist
1437,arbitracoin,"
1438
",ATC,ATC,,0.00542794,,38165.6,-2.19%,-43.98%,-90.31%,Add to Watchlist
1438,segwit2x,"
1439
",B2X,B2X,,0.621909,,35236.6,-0.09%,-10.74%,-19.95%,Add to Watchlist
1439,msd,"
1440
",MSD,MSD,,0.00506997,,35120.9,-12.42%,-22.70%,-70.56%,Add to Watchlist
1440,snipcoin,"
1441
",SNIP,SNIP,,0.000562053,,33431.9,0.01%,-7.01%,-14.72%,Add to Watchlist
1441,bitsoar,"
1442
",BSR,BSR,,0.000506608,,32747.3,14.01%,-8.66%,?,Add to Watchlist
1442,aseancoin,"
1443
",ASN,ASN,,0.0107835,,30952.7,0.05%,-5.08%,-2.49%,Add to Watchlist
1443,blockmesh,"
1444
",BMH,BMH,,0.0249685,,30357.2,-4.67%,17.39%,-29.54%,Add to Watchlist
1444,ac3,"
1445
",AC3,AC3,,0.269722,,29435.9,-0.32%,-11.05%,-24.43%,Add to Watchlist
1445,monero-original,"
1446
",XMO,XMO,,5.73016,,27966.1,-0.73%,-10.06%,-29.93%,Add to Watchlist
1446,gamechain,"
1447
",GCS,GCS,,0.00655688,,23723.2,0.03%,-3.20%,-16.00%,Add to Watchlist
1447,hero,"
1448
",HERO,HERO,,0.284103,,22333.6,-5.13%,-10.06%,?,Add to Watchlist
1448,swisscoin,"
1449
",SIC,SIC,,0.000434235,,22202.9,-12.46%,-7.50%,-16.85%,Add to Watchlist
1449,cazcoin,"
1450
",CAZ,CAZ,,0.050156,,20381.4,-7.53%,-6.89%,?,Add to Watchlist
1450,tokendesk,"
1451
",TDS,TDS,,0.0932603,,20253.6,-3.71%,-10.44%,-30.27%,Add to Watchlist
1451,content-neutrality-network,"
1452
",CNN,CNN,,0.00160051,,19928.9,0.01%,-10.55%,2.91%,Add to Watchlist
1452,amon,"
1453
",AMN,AMN,,0.0198458,,19458.8,0.04%,-14.83%,-1.43%,Add to Watchlist
1453,candy,"
1454
",CANDY,CANDY,,0.000267644,,19081.2,0.01%,-13.55%,-11.31%,Add to Watchlist
1454,fidelium,"
1455
",FID,FID,,0.146551,,19076.0,-0.20%,7.50%,-23.95%,Add to Watchlist
1455,embercoin,"
1456
",EMB,EMB,,5.08233e-07,,18082.9,-3.21%,-5.73%,-16.76%,Add to Watchlist
1456,brahmaos,"
1457
",BRM,BRM,,0.0328721,,17823.7,0.01%,-11.46%,-40.55%,Add to Watchlist
1457,callisto-network,"
1458
",CLO,CLO,,0.0214223,,17117.7,0.09%,-1.65%,?,Add to Watchlist
1458,win-coin,"
1459
",WC,WC,,0.338383,,16055.2,-0.55%,-1.53%,-22.53%,Add to Watchlist
1459,belacoin,"
1460
",BELA,BELA,,0.0220736,,15845.1,-0.23%,0.52%,-64.93%,Add to Watchlist
1460,betterbetting,"
1461
",BETR,BETR,,0.0592308,,14842.3,6.50%,1.12%,-19.67%,Add to Watchlist
1461,slothcoin,"
1462
",SLOTH,SLOTH,,3.38157e-06,,12929.0,0.38%,34.45%,14.56%,Add to Watchlist
1462,consensus,"
1463
",SEN,SEN,,0.022359,,12615.8,0.76%,-5.35%,-30.24%,Add to Watchlist
1463,vipstar-coin,"
1464
",VIPS,VIPS,,0.000362286,,12469.2,0.06%,-16.11%,-29.16%,Add to Watchlist
1464,pabyosi-coin-special,"
1465
",PCS,PCS,,0.0579522,,12074.3,0.05%,?,-15.13%,Add to Watchlist
1465,ea-coin,"
1466
",EAG,EAG,,0.0123033,,11934.2,0.03%,-1.59%,-48.53%,Add to Watchlist
1466,phi-token,"
1467
",PHI,PHI,,0.197999,,9984.43,-0.19%,-13.69%,-15.48%,Add to Watchlist
1467,digix-gold-token,"
1468
",DGX,DGX,,44.3953,,9838.93,8.04%,4.78%,1.37%,Add to Watchlist
1468,bitcoin-god,"
1469
",GOD,GOD,,22.9885,"
?
*
",9587.87,-3.17%,-5.31%,-32.09%,Add to Watchlist
1469,cropcoin,"
1470
",CROP,CROP,,0.0292463,,9524.94,6.25%,-2.35%,-43.74%,Add to Watchlist
1470,infinitecoin,"
1471
",IFC,IFC,,6.87539e-05,,8003.11,0.03%,-1.54%,-16.38%,Add to Watchlist
1471,titanium-blockchain,"
1472
",BAR,BAR,,0.00282762,,7391.0,0.02%,-2.66%,-44.37%,Add to Watchlist
1472,lendroid-support-token,"
1473
",LST,LST,,0.00621759,,7335.9,-0.03%,-2.29%,-7.11%,Add to Watchlist
1473,apis,"
1474
",APIS,APIS,,0.0054653,,7096.58,-6.05%,-22.48%,?,Add to Watchlist
1474,etherecash,"
1475
",ECH,ECH,,0.0516987,"
?
*
",6982.12,-0.16%,-13.02%,-50.88%,Add to Watchlist
1475,golos-gold,"
1476
",GBG,GBG,,0.0549079,,6816.34,0.03%,-2.58%,-26.24%,Add to Watchlist
1476,decentralized-machine-learning,"
1477
",DML,DML,,0.0517892,,6496.71,-0.03%,7.45%,-27.02%,Add to Watchlist
1477,cryptopiafeeshares,"
1478
",CEFS,CEFS,,1335.43,"
?
*
",5794.84,0.00%,-8.43%,-14.69%,Add to Watchlist
1478,altcommunity-coin,"
1479
",SONO,SONO,,0.723725,,4849.59,0.05%,23.43%,-1.51%,Add to Watchlist
1479,budbo,"
1480
",BUBO,BUBO,,0.0225443,,4105.17,0.01%,-2.52%,-27.58%,Add to Watchlist
1480,first-bitcoin-capital,"
1481
",BITCF,BITCF,,0.100019,"
?
*
",3953.13,0.05%,-1.54%,-14.50%,Add to Watchlist
1481,strikebitclub,"
1482
",SBC,SBC,,0.00224355,,3701.32,19.29%,11.92%,0.31%,Add to Watchlist
1482,internet-of-things,"
1483
",XOT,XOT,,361.79,,3700.06,0.05%,-1.27%,-27.82%,Add to Watchlist
1483,president-johnson,"
1484
",GARY,GARY,,0.0361139,,3699.85,0.05%,-1.25%,-28.38%,Add to Watchlist
1484,teslacoilcoin,"
1485
",TESLA,TESLA,,2.54064,,3691.85,0.05%,-1.25%,-14.74%,Add to Watchlist
1485,president-trump,"
1486
",PRES,PRES,,0.0081132,,3641.04,0.05%,11.87%,-22.37%,Add to Watchlist
1486,wa-space,"
1487
",WA,WA,,0.0156325,,3610.19,0.05%,1.09%,2.43%,Add to Watchlist
1487,animecoin,"
1488
",ANI,ANI,,0.010494,"
?
",3581.83,0.44%,-1.93%,-20.01%,Add to Watchlist
1488,clubcoin,"
1489
",CLUB,CLUB,,0.372574,,3246.51,4.58%,3.47%,-13.64%,Add to Watchlist
1489,ox-fina,"
1490
",OX,OX,,0.000506608,,3094.73,0.05%,-13.60%,-21.69%,Add to Watchlist
1490,hyper-pay,"
1491
",HPY,HPY,,0.0152295,,2716.69,-0.56%,-0.11%,-23.87%,Add to Watchlist
1491,bank-coin,"
1492
",BANK,BANK,,0.0463184,,2463.85,0.05%,-10.23%,-28.48%,Add to Watchlist
1492,bt2-cst,"
1493
",BT2,BT2,,21.7118,"
?
*
",2369.59,0.05%,?,-32.13%,Add to Watchlist
1493,sakura-bloom,"
1494
",SKB,SKB,,0.00434235,,2055.38,3.75%,9.39%,-21.04%,Add to Watchlist
1494,sparks,"
1495
",SPK,SPK,,0.123249,,1986.62,0.20%,-3.03%,6.05%,Add to Watchlist
1495,verime,"
1496
",VME,VME,,0.0267644,,1832.48,-0.03%,-19.42%,-46.08%,Add to Watchlist
1496,minex,"
1497
",MINEX,MINEX,,0.0082077,,1723.0,0.03%,-9.60%,-40.33%,Add to Watchlist
1497,shacoin,"
1498
",SHA,SHA,,0.000651353,"
?
",1601.29,0.05%,-6.58%,-30.24%,Add to Watchlist
1498,bastonet,"
1499
",BSN,BSN,,0.00253304,"
?
*
",1484.7,11.73%,30.42%,9.24%,Add to Watchlist
1499,w3coin,"
1500
",W3C,W3C,,0.000217116,"
?
*
",1329.92,0.05%,-12.56%,-52.21%,Add to Watchlist
1500,sjwcoin,"
1501
",SJW,SJW,,0.000361863,"
?
",1328.71,-16.63%,-29.47%,-30.94%,Add to Watchlist
1501,etherdelta-token,"
1502
",EDT,EDT,,0.00144956,,1095.2,-2.58%,-18.84%,-72.88%,Add to Watchlist
1502,encryptotel-eth,"
1503
",ETT,ETT,,0.0295564,,1077.5,0.03%,0.82%,-29.95%,Add to Watchlist
1503,harvest-masternode-coin,"
1504
",HC,HC,,0.0669496,,1075.37,-2.97%,-9.27%,-33.39%,Add to Watchlist
1504,indicoin,"
1505
",INDI,INDI,,0.0151982,,931.29,0.05%,-2.13%,0.42%,Add to Watchlist
1505,blakestar,"
1506
",ERA,ERA,,0.017237,,857.638,-25.16%,-40.49%,-57.19%,Add to Watchlist
1506,royalties,"
1507
",XRY,XRY,,0.000119741,,848.862,-1.71%,31.28%,-18.12%,Add to Watchlist
1507,uttoken,"
1508
",UTT,UTT,,0.315065,,831.208,3.28%,4.68%,-14.02%,Add to Watchlist
1508,zsecoin,"
1509
",ZSE,ZSE,,0.00716897,,818.602,0.05%,-24.76%,-39.29%,Add to Watchlist
1509,zengold,"
1510
",ZENGOLD,ZENGOLD,,0.0162269,,764.078,-7.40%,-9.07%,-12.32%,Add to Watchlist
1510,fapcoin,"
1511
",FAP,FAP,,0.000723725,,705.86,0.05%,?,-13.10%,Add to Watchlist
1511,ethereum-lite,"
1512
",ELITE,ELITE,,0.285872,,534.94,0.05%,8.23%,-7.74%,Add to Watchlist
1512,smoke,"
1513
",SMOKE,SMOKE,,0.0749765,,529.359,-0.12%,22.13%,21.74%,Add to Watchlist
1513,magnetcoin,"
1514
",MAGN,MAGN,,0.072662,,480.309,0.05%,-5.82%,-51.22%,Add to Watchlist
1514,corion,"
1515
",COR,COR,,0.115796,,473.264,0.05%,-1.25%,-7.29%,Add to Watchlist
1515,proud-money,"
1516
",PROUD,PROUD,,0.0289237,,472.013,12.58%,116.84%,46.10%,Add to Watchlist
1516,sigmacoin,"
1517
",SIGMA,SIGMA,,0.0107058,"
?
*
",427.819,0.01%,?,-24.47%,Add to Watchlist
1517,xtd-coin,"
1518
",XTD,XTD,,7.23725e-05,"
?
",426.301,0.05%,-1.25%,-40.87%,Add to Watchlist
1518,plexcoin,"
1519
",PLX,PLX,,0.0122043,,394.375,-1.12%,-3.19%,-4.06%,Add to Watchlist
1519,ur,"
1520
",UR,UR,,0.000796098,,371.859,0.05%,-1.25%,-21.84%,Add to Watchlist
1520,rabbitcoin,"
1521
",RBBT,RBBT,,5.19309e-05,,339.037,0.03%,81.29%,26.50%,Add to Watchlist
1521,wink,"
1522
",WINK,WINK,,0.000506608,"
?
*
",310.779,0.03%,229.86%,-18.05%,Add to Watchlist
1522,hodl-bucks,"
1523
",HDLB,HDLB,,0.0445091,,307.83,0.05%,-3.90%,-21.93%,Add to Watchlist
1523,superior-coin,"
1524
",SUP,SUP,,0.000990379,"
?
",305.858,-1.34%,7.70%,-31.69%,Add to Watchlist
1524,gold-reward-token,"
1525
",GRX,GRX,,0.0066497,,280.179,-0.61%,-6.08%,-18.77%,Add to Watchlist
1525,blazercoin,"
 1526
",BLAZR,BLAZR,,0.00210828,"
?
",234.632,0.17%,3.99%,-22.53%,Add to Watchlist
1526,marxcoin,"
1527
",MARX,MARX,,0.00206349,,232.806,0.05%,-6.03%,-19.70%,Add to Watchlist
1527,francs,"
1528
",FRN,FRN,,0.0199676,,224.558,0.40%,-1.85%,-32.13%,Add to Watchlist
1528,namocoin,"
1529
",NAMO,NAMO,,0.000144745,,203.696,0.05%,-1.25%,-43.42%,Add to Watchlist
1529,dynamiccoin,"
1530
",DMC,DMC,,0.000743234,,196.519,0.03%,-9.24%,-16.60%,Add to Watchlist
1530,t-coin,"
1531
",TCOIN,TCOIN,,7.23725e-05,"
?
",188.07,0.05%,-1.25%,-37.48%,Add to Watchlist
1531,quotient,"
1532
",XQN,XQN,,0.00311202,,174.097,0.05%,6.14%,-18.26%,Add to Watchlist
1532,cloud,"
1533
",CLD,CLD,,0.0378903,,172.885,20.78%,8.86%,34.78%,Add to Watchlist
1533,klondikecoin,"
1534
",KDC,KDC,,0.0135337,,156.554,0.03%,13.46%,-15.12%,Add to Watchlist
1534,donationcoin,"
1535
",DON,DON,,0.00101322,"
?
",136.437,-6.62%,-18.68%,-25.39%,Add to Watchlist
1535,goldmaxcoin,"
1536
",GMX,GMX,,0.000434235,"
?
*
",124.14,0.05%,19.15%,-40.20%,Add to Watchlist
1536,runners,"
1537
",RUNNERS,RUNNERS,,0.000217118,,105.942,0.03%,-1.25%,-14.73%,Add to Watchlist
1537,india-coin,"
1538
",INDIA,INDIA,,0.000217118,,104.549,50.07%,?,-1.04%,Add to Watchlist
1538,tellurion,"
1539
",TELL,TELL,,0.00051306,,101.94,12.57%,74.84%,-2.87%,Add to Watchlist
1539,first-bitcoin,"
1540
",BIT,BIT,,0.0200472,,101.337,0.05%,-20.02%,-39.16%,Add to Watchlist
1540,btcmoon,"
1541
",BTCM,BTCM,,0.00334444,,93.1158,0.67%,-10.17%,-22.20%,Add to Watchlist
1541,alphabitcoinfund,"
1542
",ABC,ABC,,23.9464,,87.6968,0.05%,-21.95%,-19.98%,Add to Watchlist
1542,davorcoin,"
1543
",DAV,DAV,,0.00224355,,82.7084,0.05%,-4.34%,-53.47%,Add to Watchlist
1543,protean,"
1544
",PRN,PRN,,3.24993e-05,"
?
*
",76.2666,-0.03%,7.03%,7.10%,Add to Watchlist
1544,edrcoin,"
1545
",EDRC,EDRC,,0.0611284,,75.8781,0.66%,1.76%,-11.65%,Add to Watchlist
1545,sand-coin,"
1546
",SND,SND,,0.401467,,74.6728,0.01%,-14.95%,?,Add to Watchlist
1546,neo-gold,"
1547
",NEOG,NEOG,,0.00151982,,72.3725,0.03%,-9.84%,-27.83%,Add to Watchlist
1547,cubits,"
1548
",QBT,QBT,,0.00231592,"
?
",57.851,0.05%,-1.60%,-15.92%,Add to Watchlist
1548,turbocoin,"
 1549
",TURBO,TURBO,,7.23725e-05,"
?
*
",55.6192,0.05%,-1.25%,-20.75%,Add to Watchlist
1549,high-gain,"
1550
",HIGH,HIGH,,0.000144745,"
?
",55.0592,0.05%,-1.25%,-43.16%,Add to Watchlist
1550,bitserial,"
1551
",BTE,BTE,,0.00308423,,54.2342,-9.50%,?,-38.40%,Add to Watchlist
1551,halloween-coin,"
1552
",HALLO,HALLO,,0.000217118,,52.9615,-0.17%,15.10%,-28.16%,Add to Watchlist
1552,hyper,"
1553
",HYPER,HYPER,,0.0176589,,51.908,0.05%,?,-24.40%,Add to Watchlist
1553,topcoin,"
1554
",TOP,TOP,,0.00108559,,44.5689,0.05%,-7.42%,-23.49%,Add to Watchlist
1554,cryptcoin,"
1555
",CRYPT,CRYPT,,0.0620956,,43.2759,0.05%,-1.72%,-39.04%,Add to Watchlist
1555,dashs,"
1556
",DASHS,DASHS,,0.0267778,"
?
",41.893,0.05%,32.81%,14.57%,Add to Watchlist
1556,numuscash,"
1557
",NUMUS,NUMUS,,0.000144745,"
?
*
",41.0998,0.05%,-12.23%,-24.12%,Add to Watchlist
1557,universalroyalcoin,"
1558
",UNRC,UNRC,,0.000309552,,40.5876,0.02%,-13.02%,-35.30%,Add to Watchlist
1558,coffeecoin,"
1559
",CFC,CFC,,0.00144745,,40.3643,0.03%,3.94%,-28.94%,Add to Watchlist
1559,akuya-coin,"
1560
",AKY,AKY,,0.00224355,,37.1592,0.05%,-1.25%,-36.31%,Add to Watchlist
1560,karmacoin,"
1561
",KARMA,KARMA,,7.23725e-05,,33.6357,-0.01%,-1.25%,?,Add to Watchlist
1561,sakuracoin,"
1562
",SKR,SKR,,0.0020988,,32.2954,0.03%,-4.54%,-22.73%,Add to Watchlist
1562,bubble,"
1563
",BUB,BUB,,0.0065859,,32.0953,0.05%,0.23%,?,Add to Watchlist
1563,macro1,"
1564
",MCR,MCR,,0.169279,,31.6537,0.05%,-1.25%,-23.89%,Add to Watchlist
1564,wi-coin,"
1565
",WIC,WIC,,0.000708593,,31.5423,0.03%,7.42%,-40.37%,Add to Watchlist
1565,dutch-coin,"
1566
",DUTCH,DUTCH,,0.000434235,"
?
",30.3965,0.05%,-1.25%,-14.73%,Add to Watchlist
1566,axiom,"
1567
",AXIOM,AXIOM,,0.00991504,,26.6374,0.05%,-1.93%,-15.60%,Add to Watchlist
1567,levocoin,"
1568
",LEVO,LEVO,,0.00057898,,22.2234,0.05%,-1.26%,-45.40%,Add to Watchlist
1568,fazzcoin,"
1569
",FAZZ,FAZZ,,0.00325676,,21.0253,0.05%,?,-12.27%,Add to Watchlist
1569,anryze,"
1570
",RYZ,RYZ,,0.00484896,,17.4246,1.34%,2.13%,-20.33%,Add to Watchlist
1570,utrum,"
1571
",OOT,OOT,,0.0835879,,17.0162,-0.48%,-18.95%,-14.25%,Add to Watchlist
1571,ugain,"
1572
",GAIN,GAIN,,0.0015922,,13.6209,0.05%,-5.09%,-33.33%,Add to Watchlist
1572,cyder,"
1573
",CYDER,CYDER,,0.00144745,,13.2003,0.05%,-10.23%,-26.63%,Add to Watchlist
1573,linkedcoin,"
1574
",LKC,LKC,,0.000217118,,13.1455,0.05%,-1.25%,-14.79%,Add to Watchlist
1574,bitbase,"
1575
",BTBc,BTBc,,0.000796098,,11.8582,0.03%,-16.45%,-32.34%,Add to Watchlist
1575,huncoin,"
1576
",HNC,HNC,,0.000651353,,10.8987,0.05%,-25.94%,-15.39%,Add to Watchlist
1576,ereal,"
1577
",EREAL,EREAL,,0.000321173,,9.6352,0.01%,-30.26%,-56.84%,Add to Watchlist
1577,avatarcoin,"
1578
",AV,AV,,0.0364758,"
?
*
",9.55448,0.05%,-4.11%,-17.68%,Add to Watchlist
1578,darklisk,"
1579
",DISK,DISK,,0.000723725,,9.09484,0.05%,-10.16%,-22.49%,Add to Watchlist
1579,betacoin,"
1580
",BET,BET,,0.00282253,"
?
",9.05402,0.05%,-14.42%,-35.38%,Add to Watchlist
1580,sisa,"
1581
",SISA,SISA,,0.00723725,,7.96098,0.05%,-1.25%,-14.73%,Add to Watchlist
1581,shellcoin,"
1582
",SHELL,SHELL,,0.0242448,,6.97165,0.05%,?,-18.07%,Add to Watchlist
1582,supernet-unity,"
1583
",UNITY,UNITY,,68.2134,,6.67913,-0.48%,?,-39.51%,Add to Watchlist
1583,uncoin,"
1584
",UNC,UNC,,7.23725e-05,,5.55783,0.03%,-1.25%,-14.73%,Add to Watchlist
1584,qora,"
1585
",QORA,QORA,,0.434308,,5.50147,0.05%,-1.25%,-29.20%,Add to Watchlist
1585,grandcoin,"
1586
",GDC,GDC,,0.000144745,,5.04797,0.05%,-34.17%,-15.90%,Add to Watchlist
1586,opescoin,"
1587
",OPES,OPES,,0.00144745,,3.71836,0.05%,?,-18.59%,Add to Watchlist
1587,primulon,"
1588
",PRIMU,PRIMU,,0.000217118,"
?
",2.92385,0.05%,?,0.26%,Add to Watchlist
1588,birds,"
1589
",BIRDS,BIRDS,,0.00028949,"
?
",2.8949,0.05%,31.53%,13.89%,Add to Watchlist
1589,royalcoin,"
1590
",ROYAL,ROYAL,,0.00267778,,2.25621,0.03%,-1.25%,-5.69%,Add to Watchlist
1590,sharkcoin,"
1591
",SAK,SAK,,0.00332914,"
?
",1.65791,0.03%,?,?,Add to Watchlist
1591,todaycoin,"
1592
",TODAY,TODAY,,0.000506608,"
?
",1.00786,0.03%,-1.25%,-14.06%,Add to Watchlist
1592,prismchain,"
1593
",PRM,PRM,,0.00115796,"
?
*
",0.888735,0.05%,-1.19%,?,Add to Watchlist
1593,cycling-coin,"
1594
",CYC,CYC,,0.000868471,"
?

*
",0.868398,0.05%,?,?,Add to Watchlist
1594,tattoocoin-limited,"
1595
",TLE,TLE,,2.89497,,0.839087,0.05%,?,-12.08%,Add to Watchlist
1595,aces,"
1596
",ACES,ACES,,0.000144745,"
?
*
",0.795229,0.05%,-34.17%,-43.16%,Add to Watchlist
